"ID","Parcel ID","Address","City","County","State","Enrolled in Appeals","Assessment Enrollment Level (2025)"
"1089691","003385-0230","9252 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089690","003385-0225","9258 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089689","003385-0220","9264 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089688","003385-0215","9265 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089687","003385-0210","9259 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089686","003385-0205","9253 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089685","003385-0200","9247 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089684","003385-0195","9241 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089683","003385-0190","9235 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089682","003385-0185","9229 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089681","003385-0180","9223 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089680","003385-0175","9217 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089679","003385-0170","9211 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089678","003385-0165","9205 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089677","003385-0160","9199 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089676","003385-0155","9193 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089675","003385-0150","9187 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089674","003385-0145","9181 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089673","003385-0140","9175 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089672","003385-0135","9169 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089671","003385-0130","9163 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089670","003385-0125","9157 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089669","003385-0120","9151 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089668","003385-0115","9145 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089667","003385-0110","9139 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089666","003385-0105","9133 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089665","003385-0100","9127 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089664","003385-0095","9121 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089663","003385-0090","9115 Red Bird Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089662","019449-1660","12522 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089661","019449-1655","12528 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089660","019449-1645","12540 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089659","019449-1640","12546 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089658","019449-1630","12558 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089657","019449-1625","12564 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089656","019449-1615","12576 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089655","019449-1605","12588 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089654","019449-1595","12600 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089653","019449-1585","12612 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089652","019449-1575","12628 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089651","019449-1565","12642 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089650","019449-1555","3968 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089649","019449-1545","3980 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089648","019449-1540","3986 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089647","019449-1535","3992 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089646","019449-1530","3993 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089645","019449-1525","3985 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089644","019449-1515","3969 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089643","019449-1505","12658 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089642","019449-1495","12670 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089641","019449-1490","12678 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089640","019449-1485","12684 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089639","019449-1480","12683 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089638","019449-1475","12677 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089637","019449-1465","12665 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089636","019449-1455","12653 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089635","019449-1445","12641 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089634","019449-1435","12629 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089633","019449-1425","12617 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089632","019449-1415","12605 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089631","019449-1405","12593 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089630","019449-1395","12579 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089629","019449-1385","12563 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089628","019449-1380","12557 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089627","019449-1370","12545 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089626","019449-1360","12533 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089625","019449-1355","12527 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089624","019449-1345","12515 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089623","019449-1650","12534 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089622","019449-1635","12552 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089621","019449-1620","12570 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089620","019449-1610","12582 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089619","019449-1600","12594 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089618","019449-1590","12606 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089617","019449-1580","12620 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089616","019449-1570","12636 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089615","019449-1560","3962 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089614","019449-1550","3974 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089613","019449-1520","3975 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089612","019449-1510","3963 Breadfruit Ct","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089611","019449-1500","12664 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089610","019449-1470","12671 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089609","019449-1460","12659 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089608","019449-1450","12647 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089607","019449-1440","12635 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089606","019449-1430","12623 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089605","019449-1420","12611 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089604","019449-1410","12599 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089603","019449-1400","12587 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089602","019449-1390","12571 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089601","019449-1375","12551 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089600","019449-1365","12539 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089599","019449-1350","12521 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089598","019449-1340","12509 Loggia Ln","Jacksonville","Duval","FL","False","Assessments (Broken Out)"
"1089381","18042500795310676","3863 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089380","18042500795310675","3867 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089379","18042500795310674","3871 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089378","18042500795310673","3875 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089377","18042500795310672","3879 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089376","18042500795310671","3883 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089375","18042500795310670","3887 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089374","18042500795310669","3891 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089373","18042500795310668","3895 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089372","18042500795310667","3899 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089371","18042500795310666","3903 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089370","18042500795310665","3907 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089369","18042500795310664","3904 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089368","18042500795310663","3900 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089367","18042500795310662","3896 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089366","18042500795310661","3892 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089365","18042500795310660","3888 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089364","18042500795310659","3884 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089363","18042500795310658","3880 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089362","18042500795310657","3876 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089361","18042500795310656","3872 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089360","18042500795310655","3868 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089359","18042500795310654","3864 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089358","18042500795310653","3862 Rocket Ct","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089357","18042500795310652","3813 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089356","18042500795310651","3817 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089355","18042500795310650","3821 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089354","18042500795310649","3825 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089353","18042500795310648","3829 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089352","18042500795310647","3833 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089351","18042500795310646","3837 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089350","18042500795310645","3841 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089349","18042500795310644","3845 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089348","18042500795310643","3849 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089347","18042500795310642","3853 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089346","18042500795310641","3855 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089345","18042500795310640","3852 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089344","18042500795310639","3848 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089343","18042500795310638","3844 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089341","18042500795310637","3840 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089340","18042500795310636","3836 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089339","18042500795310635","3832 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089338","18042500795310634","3828 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089337","18042500795310633","3824 Shuttle Cv","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089336","18042500795310632","936 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089335","18042500795310631","932 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089334","18042500795310630","928 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089333","18042500795310629","924 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089332","18042500795310628","920 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089331","18042500795310627","916 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089330","18042500795310626","912 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089329","18042500795310625","908 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089328","18042500795310624","904 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089327","18042500795310623","900 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089326","18042500795310622","896 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089325","18042500795310621","892 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089324","18042500795310620","884 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089323","18042500795310619","878 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089322","18042500795310618","874 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089321","18042500795310617","870 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089320","18042500795310616","868 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089318","18042500795310615","864 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089317","18042500795310614","860 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089316","18042500795310613","856 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089315","18042500795310612","852 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089314","18042500795310611","848 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089313","18042500795310610","844 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089312","18042500795310609","840 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089311","18042500795310608","836 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089310","18042500795310607","832 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089309","18042500795310606","828 Voyager Trl","Orange Park","Clay","FL","False","Assessments (Broken Out)"
"1089308","18042500795310605","822 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089307","18042500795310604","818 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089305","18042500795310603","814 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089304","18042500795310602","810 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089303","18042500795310601","806 Voyager Trl","Middleburg","Clay","FL","False","Assessments (Broken Out)"
"1089182","402319302069","24065 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089181","402319302068","24071 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089180","402319302067","24077 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089179","402319302066","24083 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089178","402319302065","24089 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089177","402319302064","24095 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089176","402319302063","24101 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089175","402319302062","24107 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089174","402319302061","24113 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089173","402319302060","24119 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089172","402319302059","24125 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089171","402319302058","24131 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089170","402319302057","24137 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089169","402319302055","24191 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089168","402319302054","24197 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089167","402319302053","24203 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089166","402319302052","24209 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089165","402319302051","24215 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089164","402319302050","24221 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089163","402319302049","24227 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089162","402319302048","24233 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089161","402319302047","24239 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089160","402319302046","24245 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089159","402319302045","24251 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089158","402319302044","24257 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089157","402319302043","24263 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089156","402319302040","24284 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089155","402319302039","24278 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089154","402319302038","24272 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089153","402319302037","24266 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089152","402319302036","24260 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089151","402319302035","24254 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089150","402319302034","24248 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089149","402319302033","24242 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089148","402319302032","24236 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089147","402319302031","24230 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089146","402319302030","24224 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089145","402319302029","24218 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089144","402319302028","24212 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089143","402319302027","24206 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089142","402319302026","24200 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089141","402319302025","24194 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089140","402319302024","24188 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089139","402319302023","24182 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089138","402319302022","24176 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089137","402319302021","24170 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089136","402319302020","24164 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089135","402319302019","24158 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089134","402319302018","24152 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089133","402319302017","24146 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089132","402319302016","24140 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089131","402319302015","24134 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089130","402319302014","24128 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089129","402319302013","24122 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089128","402319302012","24116 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089127","402319302011","24110 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089126","402319302010","24104 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089125","402319302009","24098 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089124","402319302008","24092 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089122","402319302007","24086 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089121","402319302006","24080 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089120","402319302005","24074 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089119","402319302004","24068 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089118","402319302003","24062 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089117","402319302002","24056 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"1089116","402319302001","24050 Peaceful Brook Loop","Punta Gorda","Charlotte","FL","False","Assessments (Broken Out)"
"108910","726411309","9942 58th St E","PARRISH","Manatee","FL","False","Assessments (Broken Out)"
"1088946","28-37-20-02-*-78","4540 Amore Ln Unit 101","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088945","28-37-20-02-*-77","4540 Amore Ln Unit 102","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088944","28-37-20-02-*-76","4540 Amore Ln Unit 103","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088943","28-37-20-02-*-75","4540 Amore Ln Unit 104","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088942","28-37-20-02-*-74","4540 Amore Ln Unit 105","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088941","28-37-20-02-*-73","4540 Amore Ln Unit 106","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088940","28-37-20-02-*-72","4540 Amore Ln Unit 107","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088939","28-37-20-02-*-71","4540 Amore Ln Unit 108","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088938","28-37-20-02-*-70","4550 Amore Ln Unit 101","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088937","28-37-20-02-*-69","4550 Amore Ln Unit 102","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088936","28-37-20-02-*-68","4550 Amore Ln Unit 103","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088935","28-37-20-02-*-67","4550 Amore Ln Unit 104","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088934","28-37-20-02-*-66","4550 Amore Ln Unit 105","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088933","28-37-20-02-*-65","4550 Amore Ln Unit 106","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088932","28-37-20-02-*-64","4550 Amore Ln Unit 107","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088931","28-37-20-02-*-63","4550 Amore Ln Unit 108","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088930","28-37-20-02-*-62","4560 Amore Ln Unit 101","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088929","28-37-20-02-*-61","4560 Amore Ln Unit 102","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088928","28-37-20-02-*-60","4560 Amore Ln Unit 103","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088927","28-37-20-02-*-59","4560 Amore Ln Unit 104","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088926","28-37-20-02-*-58","4560 Amore Ln Unit 105","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088925","28-37-20-02-*-57","4560 Amore Ln Unit 106","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
"1088924","28-37-20-02-*-56","4560 Amore Ln Unit 107","Melbourne","Brevard","FL","False","Assessments (Broken Out)"
